CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,Age,LastToPresent,CountOrder,TotalAmount,Education,Occupation
19155,1,0,60000,5,43,268,2,78.97999999999999,3,4
19156,0,0,60000,4,44,51,3,1728.27,3,4
19157,0,1,60000,4,43,33,1,1700.99,3,4
19158,0,0,60000,4,38,47,2,1735.98,3,4
19159,1,1,60000,4,44,380,1,1120.49,3,4
19160,0,0,40000,0,45,374,3,1183.47,3,3
19161,0,1,70000,4,44,272,5,584.9,3,4
19162,1,1,70000,4,44,273,4,563.96,3,3
19163,1,0,70000,4,34,249,1,539.99,3,3
19164,0,0,70000,0,40,256,4,629.96,3,3
19165,0,0,70000,0,39,244,4,633.96,3,3
19166,0,0,70000,0,34,137,1,69.99,3,3
19167,0,0,60000,2,34,392,1,1120.49,4,3
19168,0,1,70000,0,44,359,2,119.97999999999999,3,3
19169,0,0,60000,3,44,368,2,1170.48,4,3
19170,0,1,60000,3,44,377,4,1151.76,4,3
19171,1,0,60000,3,44,382,2,1174.48,4,3
19172,1,1,40000,1,28,236,4,1609.4075,3,4
19173,1,0,40000,1,34,191,3,1594.4175,3,4
19174,0,0,30000,0,34,68,2,2483.98,1,2
19175,0,1,10000,0,36,195,1,24.99,0,2
19176,0,0,20000,0,36,62,3,63.970000000000006,0,2
19177,1,0,40000,1,35,342,2,38.980000000000004,3,4
19178,0,0,20000,0,35,283,1,24.99,0,2
19179,0,0,20000,0,36,83,2,12.940000000000001,0,2
19180,0,0,20000,0,36,115,2,39.980000000000004,0,2
19181,0,1,30000,0,35,72,3,2518.97,1,2
19182,0,1,30000,0,30,313,2,39.980000000000004,1,2
19183,0,1,10000,0,37,143,3,48.970000000000006,0,2
19184,0,0,10000,0,31,295,1,24.99,0,2
19185,0,0,10000,0,36,347,2,58.980000000000004,0,2
19186,1,1,20000,0,31,92,3,1562.4075,0,2
19187,0,1,20000,0,37,105,3,147.28,0,2
19188,0,1,30000,0,37,69,5,2732.6975,1,2
19189,0,0,30000,0,37,248,2,29.479999999999997,1,2
19190,0,1,30000,0,37,143,2,27.279999999999998,1,2
19191,0,1,30000,0,37,234,2,74.98,1,2
19192,0,0,40000,2,38,129,4,1682.4075,2,0
19193,0,1,40000,2,37,107,5,1609.3975,2,0
19194,0,1,40000,2,38,228,5,1589.75,2,0
19195,0,1,40000,2,32,94,6,1637.3775,2,0
19196,0,0,40000,2,32,80,7,4657.737499999999,2,0
19197,0,0,40000,2,37,74,7,4609.737499999999,2,0
19198,0,0,40000,3,27,377,2,1155.48,2,0
19199,0,1,40000,3,33,369,3,1134.47,2,0
19200,1,1,60000,0,42,30,5,109.24000000000001,4,4
19201,1,1,60000,0,41,366,1,1120.49,4,4
19202,1,0,60000,0,42,378,2,1170.48,4,4
19203,0,1,20000,2,55,132,1,539.99,1,2
19204,0,0,20000,2,55,105,1,539.99,1,2
19205,1,1,20000,2,49,45,2,1249.84,1,2
19206,1,0,20000,2,39,111,3,553.97,1,2
19207,1,1,20000,2,42,256,4,791.32,0,2
19208,1,0,30000,1,54,203,4,98.96000000000001,1,0
19209,1,0,30000,1,54,96,2,574.98,1,0
19210,1,0,30000,1,48,42,1,4.99,1,0
19211,1,0,40000,1,53,369,1,1120.49,2,0
19212,1,0,40000,1,47,381,2,1174.48,2,0
19213,1,0,40000,1,53,374,2,1155.48,2,0
19214,0,0,30000,2,52,326,1,4.99,1,4
19215,0,1,30000,2,46,94,3,123.48,1,4
19216,0,1,30000,2,51,274,2,54.980000000000004,1,4
19217,1,1,30000,2,40,61,8,185.02,1,4
19218,1,1,40000,1,51,323,3,132.97,2,0
19219,1,0,40000,1,51,281,2,78.97999999999999,2,0
19220,1,0,30000,2,51,15,8,97.62,1,4
19221,1,0,30000,2,51,71,2,59.980000000000004,1,4
19222,1,1,30000,2,45,47,2,54.980000000000004,1,4
19223,1,0,30000,2,39,28,6,84.64,1,4
19224,1,0,30000,2,50,88,9,352.52,1,4
19225,1,1,40000,1,50,393,3,1218.98,2,0
19226,1,1,40000,2,33,5,2,119.97999999999999,2,0
19227,1,1,40000,2,44,321,1,69.99,2,0
19228,1,0,40000,2,50,130,2,123.97999999999999,2,0
19229,0,1,80000,5,49,93,2,123.97999999999999,4,4
19230,1,0,80000,5,50,38,2,78.97999999999999,4,4
19231,1,0,80000,5,44,214,1,69.99,4,4
19232,0,0,60000,4,43,89,3,60.96,4,4
19233,1,1,60000,4,43,294,1,69.99,4,4
19234,0,1,40000,4,30,48,2,119.97999999999999,1,4
19235,1,0,50000,0,36,106,2,119.97999999999999,4,4
19236,1,0,50000,0,35,40,2,119.97999999999999,4,4
19237,1,0,40000,0,35,58,1,69.99,4,4
19238,1,0,40000,1,30,260,1,69.99,4,4
19239,1,1,40000,1,34,39,2,78.97999999999999,4,4
19240,1,0,40000,1,35,372,2,1155.48,4,4
19241,1,0,40000,1,35,347,3,148.47,4,4
19242,1,1,40000,1,34,275,1,69.99,4,4
19243,1,1,40000,1,29,238,1,69.99,4,4
19244,1,1,40000,1,29,271,2,133.49,4,4
19245,1,1,60000,1,31,206,2,119.97999999999999,4,4
19246,1,1,60000,1,37,202,1,69.99,4,4
19247,1,0,10000,1,34,349,1,24.99,4,2
19248,1,0,10000,1,35,181,3,147.28,4,2
19249,1,1,10000,1,46,152,3,63.97,3,2
19250,1,0,10000,1,47,178,3,31.27,3,2
19251,1,1,20000,1,47,175,2,27.279999999999998,4,0
19252,1,0,10000,2,52,304,3,94.97,2,2
19253,0,0,20000,1,46,100,2,1540.4275,3,0
19254,0,1,20000,1,51,65,2,2701.4275,3,0
19255,0,1,10000,2,53,78,2,2483.98,2,2
19256,1,0,20000,1,47,73,3,2518.97,3,0
19257,1,0,10000,2,49,91,5,2739.8975,2,2
19258,1,1,10000,2,37,81,3,1574.4175,2,2
19259,1,0,20000,1,71,280,2,28.979999999999997,3,0
19260,0,0,20000,1,69,71,4,1592.7075,3,0
19261,1,0,20000,1,68,139,3,82.97,3,0
19262,1,0,30000,1,65,350,1,24.99,3,0
19263,1,0,30000,1,65,73,3,1587.4075,3,0
19264,0,1,10000,0,27,367,4,4132.24,2,2
19265,1,1,10000,0,29,64,3,42.28,2,2
19266,1,1,10000,0,28,248,3,42.28,2,2
19267,1,1,10000,0,29,44,3,42.28,2,2
19268,1,0,10000,0,29,13,2,39.99,2,2
19269,0,0,10000,0,31,369,2,4118.26,1,2
19270,1,1,20000,0,28,385,3,4127.25,3,0
19271,1,1,20000,0,30,373,3,4153.25,3,0
19272,1,1,20000,1,65,213,2,13.98,2,2
19273,1,0,20000,2,65,183,2,39.980000000000004,2,2
19274,1,0,20000,2,65,70,2,2701.4275,2,2
19275,1,1,20000,1,41,308,2,13.98,2,2
19276,0,1,20000,1,41,33,5,2547.95,2,2
19277,1,1,10000,1,48,352,2,39.980000000000004,1,2
19278,0,1,20000,1,48,86,3,1575.4175,2,2
19279,0,1,20000,1,48,146,3,63.97,2,2
19280,1,1,20000,2,44,47,3,2537.97,2,2
19281,0,0,20000,2,44,150,3,67.97,2,2
19282,1,0,30000,1,33,46,5,2520.91,4,0
19283,1,1,30000,1,50,67,4,2764.4075,4,0
19284,1,0,30000,1,44,91,3,2736.4175,4,0
19285,1,0,30000,3,42,72,3,2751.4175,3,0
19286,1,0,30000,3,48,78,3,2755.4175,3,0
19287,1,1,30000,3,43,34,3,2508.97,3,0
19288,1,0,30000,3,49,85,3,2736.4175,3,0
19289,1,1,30000,3,43,82,5,2765.3975,3,0
19290,0,1,30000,1,39,62,5,1605.3975,3,0
19291,0,0,10000,2,32,324,2,28.979999999999997,1,2
19292,1,1,30000,0,32,42,3,2518.97,3,0
19293,1,0,30000,0,37,55,3,2533.97,3,0
19294,1,1,30000,0,37,50,6,2820.3875,3,0
19295,0,0,10000,2,39,52,2,2483.98,1,2
19296,0,1,20000,0,39,36,5,2547.95,2,2
19297,0,1,30000,0,38,35,4,2542.96,3,0
19298,0,0,50000,0,27,82,3,4535.2775,4,4
19299,1,0,50000,0,33,109,3,1587.4075,4,4
19300,1,1,10000,3,56,140,3,36.93,2,2
19301,1,0,20000,2,56,43,3,1590.4175,2,2
19302,0,1,10000,3,51,50,5,1577.3875,2,2
19303,1,1,10000,3,56,17,2,39.980000000000004,1,2
19304,0,0,10000,2,55,14,3,83.97,1,2
19305,0,0,10000,2,40,47,4,1622.3975,1,2
19306,1,0,10000,3,40,199,2,29.479999999999997,1,2
19307,1,1,20000,1,39,93,3,148.98,2,2
19308,1,0,30000,1,40,46,3,1549.4175,3,0
19309,1,1,30000,1,39,43,3,2518.97,3,0
19310,1,0,40000,0,34,237,4,1611.46,4,0
19311,1,0,40000,0,40,61,6,4640.2575,4,0
19312,1,0,40000,0,40,84,4,1564.6975,3,0
19313,0,1,10000,3,41,38,4,2533.46,1,2
19314,0,1,10000,3,35,38,4,2730.4075,0,2
19315,0,1,20000,1,40,57,3,2537.97,2,2
19316,1,1,20000,1,35,60,2,2701.4275,2,2
19317,0,0,20000,1,35,287,1,4.99,2,2
19318,0,1,30000,1,41,47,3,2537.97,3,0
19319,0,1,30000,1,36,37,4,2562.46,3,0
19320,0,0,20000,1,41,388,4,1981.96,1,2
19321,1,1,20000,1,36,58,3,2736.4175,1,2
19322,0,1,20000,1,36,50,2,1565.4275,1,2
19323,1,1,40000,0,30,184,4,1584.76,3,0
19324,1,0,40000,0,40,201,3,1602.47,3,0
19325,1,0,40000,0,41,75,5,4245.2182,3,0
19326,1,1,30000,1,30,369,2,1903.48,3,0
19327,1,0,30000,1,42,353,1,4.99,3,4
19328,0,1,10000,4,43,289,2,27.279999999999998,0,2
19329,0,0,20000,2,42,60,4,2459.0681999999997,1,2
19330,0,1,20000,2,43,149,3,31.27,1,2
19331,0,1,20000,2,37,31,2,28.979999999999997,1,2
19332,1,1,30000,1,37,321,3,82.97,3,4
19333,1,0,30000,1,43,62,3,35.23,3,4
19334,0,0,10000,3,38,322,3,63.97,0,2
19335,0,1,20000,3,43,387,3,1957.47,1,2
19336,0,1,20000,3,44,348,3,1957.47,1,2
19337,0,0,20000,3,38,44,3,1575.4175,1,2
19338,1,0,40000,0,42,165,4,1583.45,3,3
19339,1,1,40000,0,42,75,6,4315.8982,3,3
19340,1,0,40000,0,42,51,8,4313.888199999999,3,3
19341,1,1,40000,0,41,390,3,3498.7774999999997,3,3
19342,0,0,30000,2,39,267,3,31.27,2,0
19343,0,1,30000,2,45,337,5,1952.45,2,0
19344,0,0,30000,2,39,365,3,186.28,2,0
19345,1,0,30000,2,37,303,3,69.97,2,0
19346,1,0,40000,1,37,360,1,21.49,3,4
19347,1,1,40000,1,42,17,3,27.77,3,4
19348,1,0,40000,1,43,335,1,21.49,3,4
19349,0,1,30000,2,38,142,3,69.97,2,0
19350,1,0,40000,1,33,283,2,23.779999999999998,3,4
19351,0,1,30000,2,45,281,1,4.99,2,0
19352,0,1,30000,2,44,282,2,13.98,2,0
19353,0,0,30000,3,39,45,2,2400.0882,2,0
19354,0,0,20000,0,31,59,3,37.27,1,2
19355,0,1,20000,0,31,156,1,24.99,1,2
19356,1,1,20000,4,31,32,4,78.96000000000001,1,2
19357,0,1,30000,3,28,52,4,2478.5681999999997,2,0
19358,0,1,20000,0,30,140,2,13.98,1,2
19359,1,1,40000,1,44,386,3,3478.7774999999997,3,4
19360,1,0,40000,1,45,392,5,3511.7574999999997,3,4
19361,1,0,40000,1,44,368,3,3478.7774999999997,3,4
19362,1,1,40000,1,39,374,2,3443.7875,3,4
19363,0,0,30000,1,46,257,1,4.99,2,0
19364,1,1,40000,1,40,58,6,4312.908199999999,3,4
19365,1,1,40000,1,46,38,8,4321.888199999999,3,4
19366,1,0,40000,1,46,137,4,1617.46,3,4
19367,0,1,30000,3,29,37,2,58.980000000000004,2,0
19368,0,0,30000,4,30,75,2,32.28,2,0
19369,0,1,30000,4,30,303,3,63.97,2,0
19370,0,1,20000,0,31,158,1,4.99,1,2
19371,0,1,30000,0,31,89,2,32.28,2,0
19372,0,0,20000,0,32,156,2,29.479999999999997,1,2
19373,0,0,20000,0,31,207,3,89.97,1,2
19374,0,0,20000,0,33,113,2,29.479999999999997,1,2
19375,0,1,20000,0,32,287,4,120.46000000000001,1,2
19376,0,0,20000,0,32,67,2,29.479999999999997,1,2
19377,0,1,30000,0,32,8,7,115.92,2,0
19378,0,1,30000,0,32,36,1,24.99,2,0
19379,0,0,10000,0,33,103,4,103.46000000000001,0,2
19380,0,1,30000,0,33,345,5,1934.75,2,0
19381,0,0,30000,0,33,348,3,1953.47,2,0
19382,1,1,40000,1,32,373,2,3443.7875,3,4
19383,0,1,20000,0,35,328,4,119.96000000000001,0,2
19384,0,1,20000,0,34,38,2,32.28,0,2
19385,0,0,20000,0,30,58,4,116.95,0,2
19386,0,1,30000,0,34,324,3,1938.47,2,0
19387,1,0,30000,0,34,40,5,2464.0582,2,0
19388,0,1,20000,0,28,286,4,45.22,0,2
19389,0,1,30000,0,30,252,5,138.45000000000002,2,0
19390,0,1,30000,0,29,179,1,4.99,2,0
19391,0,1,30000,0,29,126,3,42.93,1,2
19392,0,1,30000,0,30,346,2,27.279999999999998,1,2
19393,1,1,40000,4,46,386,3,1134.47,1,4
19394,1,1,60000,1,47,230,2,1155.48,2,4
19395,0,1,40000,4,48,338,2,1155.48,1,4
19396,0,0,40000,4,48,335,4,1169.46,1,4
19397,0,1,40000,0,42,143,2,78.97999999999999,3,3
19398,0,1,40000,0,47,80,1,69.99,3,3
19399,0,1,40000,0,47,231,6,151.43,3,3
19400,0,1,50000,0,41,226,3,1179.47,2,4
19401,0,1,60000,0,41,340,2,1170.48,4,3
19402,0,1,60000,0,41,352,4,1254.47,4,3
19403,0,0,60000,0,41,363,2,1155.48,4,3
19404,1,0,10000,4,80,34,1,4.99,1,4
19405,1,0,60000,1,42,353,2,1170.48,2,4
19406,1,0,60000,1,42,336,4,1188.46,2,4
19407,1,0,60000,1,48,340,2,1155.48,2,4
19408,1,0,60000,1,48,342,2,1129.48,2,4
19409,1,0,60000,1,48,354,3,1183.47,2,4
19410,1,0,60000,1,49,337,1,1120.49,2,4
19411,1,0,60000,4,49,20,3,69.97,3,3
19412,1,1,80000,1,48,254,4,618.47,4,3
19413,0,1,60000,3,49,365,2,1145.48,3,3
19414,1,0,60000,3,39,241,2,1145.48,3,3
19415,1,1,30000,3,42,35,3,2435.0782,3,0
19416,1,0,30000,3,48,383,3,3476.3875,3,0
19417,1,0,30000,0,48,389,3,1854.5782,3,0
19418,0,1,40000,3,49,390,3,3476.3875,4,0
19419,0,0,40000,3,37,114,3,1602.47,4,0
19420,0,1,40000,3,49,53,8,4314.878199999999,4,0
19421,0,1,10000,1,37,323,4,1930.76,1,2
19422,0,0,20000,0,37,369,2,1819.5882000000001,2,2
19423,0,0,20000,0,38,322,3,1938.47,2,2
19424,0,1,10000,2,39,373,5,3511.7574999999997,1,2
19425,1,1,10000,2,38,234,3,31.27,1,2
19426,0,1,30000,0,38,293,3,1938.47,3,0
19427,0,1,30000,0,38,229,5,1967.45,3,0
19428,1,1,30000,0,32,384,4,1878.5682,3,0
19429,0,1,30000,0,37,337,3,1854.5782,3,0
19430,1,0,20000,2,88,67,3,63.97,3,0
19431,0,0,20000,0,38,128,1,4.99,2,2
19432,0,1,20000,0,33,347,3,1869.5782,2,2
19433,1,0,30000,0,38,377,3,3478.7774999999997,3,0
19434,0,1,30000,0,33,217,5,1934.75,3,0
19435,1,1,30000,0,33,366,4,3457.7675,3,0
19436,1,1,30000,1,38,239,6,1942.7,3,0
19437,0,0,40000,0,33,383,4,3480.3775,4,0
19438,1,0,40000,0,33,57,7,4337.8982,4,0
19439,0,1,40000,0,39,57,7,4349.888199999999,4,0
19440,1,0,40000,0,39,341,5,3492.7574999999997,4,0
19441,0,1,40000,0,39,89,4,1567.46,4,0
19442,0,1,50000,0,28,63,3,1602.47,4,4
19443,1,1,20000,2,51,356,4,1863.5682,2,2
19444,1,0,10000,2,40,108,2,58.980000000000004,1,2
19445,1,0,10000,2,40,93,3,63.970000000000006,1,2
19446,1,0,40000,0,40,47,3,1560.43,4,0
19447,1,0,40000,0,40,57,4,1587.46,4,0
19448,0,0,20000,1,41,347,5,3543.8775,2,2
19449,1,1,10000,4,82,215,4,45.22,1,2
19450,1,1,30000,1,41,341,5,1887.5582,3,0
19451,0,1,10000,4,41,350,3,1869.5782,0,2
19452,1,1,40000,0,41,39,4,1611.46,3,0
19453,1,0,40000,0,35,45,7,4267.8982,3,0
19454,1,1,40000,0,40,33,6,4363.8982,3,0
19455,0,1,40000,0,41,353,3,3478.7774999999997,3,0
19456,1,1,20000,2,81,39,3,37.269999999999996,1,2
19457,0,0,30000,1,81,46,3,92.47999999999999,2,2
19458,1,1,30000,1,41,229,3,1957.47,3,4
19459,1,0,30000,1,41,348,3,3478.7774999999997,3,4
19460,1,1,30000,1,42,326,2,29.479999999999997,3,4
19461,0,0,10000,4,42,142,1,24.99,0,2
19462,0,0,20000,2,37,324,2,29.479999999999997,1,2
19463,1,0,30000,1,42,325,1,4.99,3,4
19464,1,1,10000,4,78,103,2,58.980000000000004,1,2
19465,0,0,10000,4,79,254,1,4.99,1,2
19466,1,0,10000,3,44,253,3,63.970000000000006,0,2
19467,0,0,20000,3,44,329,4,3485.3775,1,2
19468,0,1,10000,3,39,66,2,6.28,0,2
19469,0,0,10000,3,45,20,2,38.980000000000004,0,2
19470,0,0,20000,3,39,149,2,74.98,1,2
19471,0,1,20000,3,45,322,3,3478.7774999999997,1,2
19472,0,0,20000,3,39,323,3,1854.5782,1,2
19473,0,1,20000,3,39,241,4,1917.46,1,2
19474,0,0,40000,0,41,52,5,1589.75,3,3
19475,1,0,40000,0,42,376,6,1394.93,3,3
19476,1,0,40000,0,36,50,7,4346.4182,3,3
19477,1,1,40000,0,41,363,4,3533.7675,3,3
19478,1,0,60000,0,41,119,2,23.779999999999998,4,4
19479,0,0,20000,4,39,332,2,3443.7875,1,2
19480,1,0,30000,1,40,221,5,1934.75,2,0
19481,1,1,30000,1,40,146,1,3.99,2,0
19482,1,1,30000,1,46,319,3,1854.5782,2,0
19483,1,0,50000,1,68,155,2,33.98,4,4
19484,1,1,30000,2,43,72,2,38.980000000000004,2,0
19485,0,1,30000,2,42,50,2,6.28,2,0
19486,1,0,40000,1,43,12,4,118.96000000000001,3,4
19487,1,1,30000,2,44,146,2,6.28,2,0
19488,0,0,30000,2,44,103,3,47.970000000000006,2,0
19489,0,0,30000,2,44,152,2,38.980000000000004,2,0
19490,0,0,30000,2,43,299,3,62.970000000000006,2,0
19491,0,1,30000,2,33,9,2,6.28,2,0
19492,0,1,30000,2,38,178,2,6.28,2,0
19493,1,0,40000,1,44,358,5,3515.3675,3,4
19494,0,1,20000,4,29,106,2,6.28,1,2
19495,0,1,20000,4,29,220,2,38.980000000000004,1,2
19496,0,1,30000,3,29,313,3,1854.5782,2,0
19497,0,1,30000,3,29,164,2,28.979999999999997,2,0
19498,0,0,30000,3,29,214,3,31.27,2,0
19499,1,1,40000,1,44,359,5,3492.7574999999997,3,4
19500,1,1,40000,1,39,311,3,3478.7774999999997,3,4
19501,1,0,30000,1,40,308,2,1819.5882000000001,2,0
19502,1,0,40000,1,41,326,6,3565.3575,3,4
19503,1,0,40000,1,46,333,5,1391.95,3,4
19504,1,1,40000,1,45,278,3,1382.97,3,4
19505,0,1,30000,4,30,225,3,53.47,2,0
19506,0,0,30000,4,30,247,4,3480.3775,2,0
19507,0,1,30000,5,30,200,2,6.28,2,0
19508,1,1,10000,0,32,143,2,6.28,0,2
19509,0,0,30000,0,32,87,3,43.97,2,0
19510,0,0,30000,0,32,262,3,3451.7374999999997,2,0
19511,0,1,30000,0,32,259,6,3524.3575,2,0
19512,1,1,30000,0,32,293,4,86.26,2,0
19513,1,1,20000,0,28,164,1,24.99,0,2
19514,0,0,20000,0,28,189,4,78.96,0,2
19515,0,0,30000,0,27,306,2,6.28,2,0
19516,0,0,30000,0,33,310,1,3.99,2,0
19517,0,1,30000,0,32,229,3,1938.47,2,0
19518,0,1,30000,0,33,277,4,1894.0682,2,0
19519,0,0,10000,0,34,240,2,38.980000000000004,0,2
19520,1,0,20000,0,29,321,3,87.97,0,2
19521,0,0,20000,0,35,348,2,53.980000000000004,0,2
19522,1,1,20000,0,28,257,3,63.97,0,2
19523,0,0,30000,0,30,256,3,31.27,1,2
19524,0,0,30000,0,30,217,4,23.22,1,2
19525,0,0,40000,0,48,25,5,80.21000000000001,3,3
19526,0,0,50000,0,41,239,3,1179.47,2,4
19527,0,1,50000,0,35,214,5,1219.45,2,4
19528,0,0,50000,0,41,172,2,78.97999999999999,2,4
19529,0,0,60000,0,35,352,4,1169.46,4,3
19530,0,0,60000,0,41,337,1,1120.49,4,3
19531,0,1,60000,0,40,354,3,1179.97,4,3
19532,0,0,60000,0,41,362,3,1205.47,4,3
19533,0,0,60000,0,41,345,2,1155.48,4,3
19534,0,1,60000,0,41,355,3,1179.47,4,3
19535,0,1,60000,0,41,347,2,1170.48,4,3
19536,1,0,60000,1,48,224,1,1120.49,2,4
19537,1,0,60000,1,42,314,2,1155.48,2,4
19538,1,1,60000,1,48,326,2,1155.48,2,4
19539,1,0,60000,1,48,322,1,1120.49,2,4
19540,1,0,60000,4,48,88,1,69.99,3,3
19541,1,0,60000,4,49,78,6,131.24,3,3
19542,1,1,70000,1,49,232,3,579.97,4,3
19543,1,1,70000,5,49,272,2,133.49,4,3
19544,1,0,70000,5,49,348,3,132.97,4,3
19545,0,1,60000,1,33,325,3,1179.47,3,3
19546,0,1,60000,1,50,228,2,1174.48,3,3
19547,1,0,60000,1,39,315,3,1179.97,3,3
19548,1,0,60000,1,49,322,3,1183.47,3,3
19549,1,1,60000,1,49,316,3,1183.47,3,3
19550,1,1,60000,1,44,324,4,1269.47,3,3
19551,1,1,70000,5,45,123,1,69.99,4,3
19552,1,0,70000,5,44,322,1,69.99,4,3
19553,1,0,70000,5,49,228,2,31.97,4,3
19554,0,1,70000,5,44,126,4,86.95,3,3
19555,1,1,90000,1,39,287,4,6110.599999999999,4,1
19556,1,0,90000,1,39,289,4,6035.599999999999,4,1
19557,0,0,60000,2,39,288,4,5358.24,3,3
19558,1,0,80000,4,38,284,3,6029.57,4,1
19559,1,1,80000,5,32,297,3,6056.61,4,1
19560,1,1,90000,2,32,288,6,6117.69,3,3
19561,1,1,90000,2,38,293,2,6021.62,3,3
19562,0,0,60000,2,39,255,3,5314.25,3,3
19563,1,0,60000,2,39,273,3,5333.25,3,3
19564,1,1,60000,2,34,247,4,5293.24,3,3
19565,1,0,60000,2,29,245,4,5308.24,3,3
19566,0,1,70000,5,40,226,8,164.91,3,3
19567,1,0,70000,5,41,250,3,104.96000000000001,3,3
19568,1,0,120000,1,38,277,5,6060.5,4,1
19569,1,0,70000,5,35,71,5,112.24000000000001,3,3
19570,1,0,80000,5,41,140,5,74.94,4,1
19571,0,0,80000,5,35,113,4,90.95,4,1
19572,1,0,80000,5,35,224,5,82.25,4,1
19573,1,0,80000,5,35,10,4,57.76,4,1
19574,0,0,80000,5,42,262,6,96.74000000000001,4,1
19575,0,1,80000,5,30,83,5,60.05,3,3
19576,0,0,90000,0,42,288,4,6058.21,3,3
19577,1,1,90000,0,36,277,5,6037.89,3,3
19578,1,1,60000,3,42,53,4,91.26,3,3
19579,1,0,60000,3,42,75,2,83.98,3,3
19580,1,1,60000,3,42,53,6,173.93,3,3
19581,1,1,70000,5,43,14,4,109.46000000000001,3,3
19582,0,0,70000,5,39,4,5,61.75,3,3
19583,1,1,70000,5,40,14,5,119.44999999999999,3,3
19584,0,1,70000,0,34,299,6,116.74,3,3
19585,0,0,70000,0,39,0,4,89.46000000000001,3,3
19586,0,1,70000,0,40,301,3,6056.61,3,3
19587,1,0,80000,5,40,24,5,114.95,3,3
19588,1,1,80000,5,40,301,3,6056.61,3,3
19589,1,1,60000,3,43,144,4,95.26,3,3
19590,1,1,60000,4,33,333,2,32.28,3,3
19591,0,1,70000,0,44,214,4,63.42,3,3
19592,0,0,60000,3,39,260,5,5377.23,3,3
19593,0,0,60000,3,44,245,4,5306.54,3,3
19594,0,0,70000,0,44,291,2,6021.62,3,3
19595,0,1,70000,0,45,291,6,6095.08,3,3
19596,0,1,70000,0,39,278,3,6056.61,3,3
19597,1,1,90000,4,29,29,4,59.46,3,3
19598,1,0,60000,1,40,225,5,5310.53,3,3
19599,1,1,60000,1,42,223,2,5279.26,2,4
19600,1,0,60000,1,46,283,4,94.46000000000001,2,4
19601,1,1,60000,1,47,230,3,5314.25,2,4
19602,0,1,100000,0,42,244,5,6093.2,3,3
19603,0,0,100000,0,41,20,4,59.46,3,3
19604,0,0,110000,0,41,72,7,171.73,4,1
19605,1,1,60000,1,42,218,3,5314.25,2,4
19606,0,1,20000,3,76,311,4,83.97,1,4
19607,0,1,70000,0,43,267,3,6054.22,3,3
19608,1,1,80000,5,31,181,5,68.45,3,3
19609,0,0,70000,0,44,252,5,6093.2,3,3
19610,1,0,90000,1,43,165,6,118.94,3,3
19611,0,0,70000,0,44,245,3,6054.22,3,3
19612,0,1,70000,0,39,250,3,6029.57,3,3
19613,0,1,70000,0,33,259,5,6093.2,3,3
19614,0,1,70000,0,45,264,5,6217.21,3,3
19615,0,1,60000,1,40,231,2,5279.26,2,4
19616,1,0,60000,1,46,230,2,5279.26,2,4
19617,1,1,70000,5,40,37,5,61.75,3,3
19618,1,1,70000,5,46,182,5,119.45,2,4
19619,1,1,70000,5,45,193,5,112.75,2,4
19620,0,1,60000,1,41,233,2,5279.26,2,4
19621,1,0,80000,5,50,268,2,6021.62,3,3
19622,1,1,90000,2,49,184,5,61.75,3,3
19623,1,0,100000,4,49,52,7,153.93,3,1
19624,1,1,70000,1,51,12,5,112.75,2,4
19625,0,1,70000,1,40,294,3,52.769999999999996,2,4
19626,1,1,70000,5,42,190,4,39.46,2,4
19627,1,0,70000,5,48,277,5,41.75,2,4
19628,0,0,70000,1,51,265,4,6035.599999999999,2,4
19629,1,0,70000,1,52,179,6,109.44000000000001,2,4
19630,1,0,80000,1,51,248,5,74.45,2,4
19631,1,1,40000,2,49,239,2,5279.26,3,1
19632,0,1,10000,2,58,341,2,56.980000000000004,1,4
19633,0,0,30000,0,31,227,2,59.980000000000004,1,4
19634,1,1,40000,0,33,131,1,69.99,1,4
19635,0,0,40000,0,31,63,2,94.47999999999999,1,4
19636,1,0,40000,0,31,148,2,133.49,1,4
19637,0,1,40000,0,32,158,2,78.97999999999999,1,4
19638,1,0,30000,0,27,33,1,4.99,1,4
19639,0,1,30000,0,28,348,3,64.47,1,4
19640,1,1,30000,0,27,3,9,252.32,1,4
19641,0,1,30000,0,28,290,2,68.49,0,0
19642,0,0,30000,0,29,64,6,133.54000000000002,0,0
19643,1,0,40000,0,29,345,2,123.97999999999999,1,4
19644,0,0,30000,0,30,139,1,4.99,0,0
19645,1,1,40000,0,31,221,6,134.44,1,4
19646,0,1,30000,0,29,39,7,197.04000000000002,0,0
19647,0,0,30000,0,28,43,7,282.04,0,0
19648,0,0,30000,0,28,160,6,100.84,0,0
19649,0,0,40000,0,28,125,2,78.97999999999999,1,4
19650,1,0,30000,2,69,44,3,42.28,2,0
19651,1,1,40000,2,68,23,4,59.25,3,1
19652,0,1,40000,2,65,232,3,5314.25,3,1
19653,1,0,50000,2,66,237,3,5314.25,4,1
19654,1,1,40000,0,32,213,2,78.97999999999999,1,4
19655,0,0,60000,0,31,256,3,128.97,2,4
19656,1,0,30000,0,33,152,2,13.98,2,4
19657,0,0,80000,0,36,220,5,756.26,3,1
19658,0,1,90000,4,40,226,1,539.99,3,1
19659,0,1,70000,0,39,226,4,557.26,2,4
19660,1,1,80000,4,45,244,2,119.97999999999999,3,1
